scrape_date,game_id,start_date,game_status,team_type,team_name,team_score,opponent_name,opponent_score,venue,city,state,over_pick_percent,under_pick_percent,betmgm_opening_over_odds,betmgm_opening_under_odds,betmgm_opening_total,betmgm_current_over_odds,betmgm_current_under_odds,betmgm_current_total,fanduel_opening_over_odds,fanduel_opening_under_odds,fanduel_opening_total,fanduel_current_over_odds,fanduel_current_under_odds,fanduel_current_total,caesars_opening_over_odds,caesars_opening_under_odds,caesars_opening_total,caesars_current_over_odds,caesars_current_under_odds,caesars_current_total,bet365_opening_over_odds,bet365_opening_under_odds,bet365_opening_total,bet365_current_over_odds,bet365_current_under_odds,bet365_current_total,draftkings_opening_over_odds,draftkings_opening_under_odds,draftkings_opening_total,draftkings_current_over_odds,draftkings_current_under_odds,draftkings_current_total,betrivers_opening_over_odds,betrivers_opening_under_odds,betrivers_opening_total,betrivers_current_over_odds,betrivers_current_under_odds,betrivers_current_total,bet_rivers_ny_opening_over_odds,bet_rivers_ny_opening_under_odds,bet_rivers_ny_opening_total,bet_rivers_ny_current_over_odds,bet_rivers_ny_current_under_odds,bet_rivers_ny_current_total
2022-11-07,274397,2022-11-08T03:00:00+00:00,Final,home,UC San Diego,71,Seattle,85,RIMAC Arena,La Jolla,CA,35.018050541516246,64.98194945848375,,,,,,,,,,,,,,,,,,,-110.0,-110.0,77.5,-110.0,-110.0,77.5,-115.0,-115.0,77.5,-110.0,-120.0,75.5,,,,,,,,,,,,
2022-11-07,274454,2022-11-08T03:00:00+00:00,Final,away,Chapman,50,UC Irvine,96,Bren Events Center,Irvine,CA,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-07,274454,2022-11-08T03:00:00+00:00,Final,home,UC Irvine,96,Chapman,50,Bren Events Center,Irvine,CA,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-07,274563,2022-11-08T03:00:00+00:00,Final,away,Eastern WA,72,Santa Clara,84,Leavey Center,Santa Clara,CA,48.226950354609926,51.77304964539007,,,,,,,-110.0,-114.0,79.5,-120.0,-104.0,80.5,,,,,,,-110.0,-110.0,81.5,-110.0,-110.0,81.5,-115.0,-115.0,81.5,-115.0,-115.0,83.5,,,,,,,-121.0,-113.0,79.5,-117.0,-117.0,82.5
2022-11-07,274563,2022-11-08T03:00:00+00:00,Final,home,Santa Clara,84,Eastern WA,72,Leavey Center,Santa Clara,CA,48.226950354609926,51.77304964539007,,,,,,,-110.0,-114.0,79.5,-120.0,-104.0,80.5,,,,,,,-110.0,-110.0,81.5,-110.0,-110.0,81.5,-115.0,-115.0,81.5,-115.0,-115.0,83.5,,,,,,,-121.0,-113.0,79.5,-117.0,-117.0,82.5
2022-11-07,277468,2022-11-08T03:00:00+00:00,Final,away,Fresno Pacific,56,Fresno St.,69,Save Mart Center,Fresno,CA,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-07,277468,2022-11-08T03:00:00+00:00,Final,home,Fresno St.,69,Fresno Pacific,56,Save Mart Center,Fresno,CA,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-07,274396,2022-11-08T03:00:00+00:00,Final,away,San Francisco State,59,UC Santa Barbara,75,The Thunderdome,Santa Barbara,CA,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-07,274396,2022-11-08T03:00:00+00:00,Final,home,UC Santa Barbara,75,San Francisco State,59,The Thunderdome,Santa Barbara,CA,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-07,274064,2022-11-08T03:15:00+00:00,Final,away,Southern,56,UNLV,66,Thomas & Mack Center,Las Vegas,NV,52.63157894736842,47.368421052631575,,,,,,,-108.0,-116.0,71.5,-110.0,-114.0,70.5,,,,,,,,,,,,,-115.0,-115.0,71.5,-115.0,-115.0,78.5,,,,,,,-122.0,-114.0,70.5,-120.0,-117.0,75.5
2022-11-07,274064,2022-11-08T03:15:00+00:00,Final,home,UNLV,66,Southern,56,Thomas & Mack Center,Las Vegas,NV,52.63157894736842,47.368421052631575,,,,,,,-108.0,-116.0,71.5,-110.0,-114.0,70.5,,,,,,,,,,,,,-115.0,-115.0,71.5,-115.0,-115.0,78.5,,,,,,,-122.0,-114.0,70.5,-120.0,-117.0,75.5
2022-11-07,274574,2022-11-08T03:30:00+00:00,Final,away,Lewis & Clark,62,Portland,89,Chiles Center,Portland,OR,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-07,274574,2022-11-08T03:30:00+00:00,Final,home,Portland,89,Lewis & Clark,62,Chiles Center,Portland,OR,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-07,277005,2022-11-08T03:30:00+00:00,Final,away,Sonoma State,59,San Diego,81,Jenny Craig Pavilion,San Diego,CA,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-07,277005,2022-11-08T03:30:00+00:00,Final,home,San Diego,81,Sonoma State,59,Jenny Craig Pavilion,San Diego,CA,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-07,271544,2022-11-08T04:00:00+00:00,Final,away,LIU,48,Utah,89,Jon M. Huntsman Center,Salt Lake City,UT,46.666666666666664,53.333333333333336,,,,,,,-116.0,-108.0,76.5,-112.0,-112.0,75.5,,,,,,,,,,,,,-115.0,-115.0,75.5,-115.0,-115.0,72.5,,,,,,,,,,,,
2022-11-07,271544,2022-11-08T04:00:00+00:00,Final,home,Utah,89,LIU,48,Jon M. Huntsman Center,Salt Lake City,UT,46.666666666666664,53.333333333333336,,,,,,,-116.0,-108.0,76.5,-112.0,-112.0,75.5,,,,,,,,,,,,,-115.0,-115.0,75.5,-115.0,-115.0,72.5,,,,,,,,,,,,
2022-11-07,271548,2022-11-08T04:00:00+00:00,Final,away,UC Davis,75,California,65,Haas Pavilion,Berkeley,CA,41.63934426229508,58.36065573770492,,,,,,,-118.0,-106.0,65.5,-112.0,-112.0,67.5,,,,,,,-110.0,-110.0,69.5,-110.0,-110.0,69.5,-115.0,-115.0,67.5,-115.0,-115.0,75.5,,,,,,,-118.0,-117.0,66.0,-108.0,-125.0,70.5
2022-11-07,271548,2022-11-08T04:00:00+00:00,Final,home,California,65,UC Davis,75,Haas Pavilion,Berkeley,CA,41.63934426229508,58.36065573770492,,,,,,,-118.0,-106.0,65.5,-112.0,-112.0,67.5,,,,,,,-110.0,-110.0,69.5,-110.0,-110.0,69.5,-115.0,-115.0,67.5,-115.0,-115.0,75.5,,,,,,,-118.0,-117.0,66.0,-108.0,-125.0,70.5
2022-11-07,275901,2022-11-08T04:00:00+00:00,Final,away,Weber St.,52,Washington,69,Alaska Airlines Arena at Hec Edmundson Pavilion,Seattle,WA,49.185667752442995,50.814332247557005,,,,,,,,,,,,,,,,,,,-110.0,-110.0,72.5,-110.0,-110.0,72.5,-115.0,-115.0,72.5,-135.0,105.0,70.5,,,,,,,-115.0,-118.0,73.0,-110.0,-124.0,72.5
2022-11-07,275901,2022-11-08T04:00:00+00:00,Final,home,Washington,69,Weber St.,52,Alaska Airlines Arena at Hec Edmundson Pavilion,Seattle,WA,49.185667752442995,50.814332247557005,,,,,,,,,,,,,,,,,,,-110.0,-110.0,72.5,-110.0,-110.0,72.5,-115.0,-115.0,72.5,-135.0,105.0,70.5,,,,,,,-115.0,-118.0,73.0,-110.0,-124.0,72.5
2022-11-07,271546,2022-11-08T04:30:00+00:00,Final,away,Sacramento State,50,UCLA,76,Pauley Pavilion,Los Angeles,CA,66.25766871165644,33.74233128834356,,,,,,,-120.0,-104.0,70.5,-120.0,-104.0,70.5,,,,,,,-110.0,-110.0,71.5,-110.0,-110.0,71.5,-115.0,-115.0,71.5,-115.0,-115.0,64.5,,,,,,,-113.0,-121.0,71.0,-124.0,-110.0,65.0
2022-11-07,271546,2022-11-08T04:30:00+00:00,Final,home,UCLA,76,Sacramento State,50,Pauley Pavilion,Los Angeles,CA,66.25766871165644,33.74233128834356,,,,,,,-120.0,-104.0,70.5,-120.0,-104.0,70.5,,,,,,,-110.0,-110.0,71.5,-110.0,-110.0,71.5,-115.0,-115.0,71.5,-115.0,-115.0,64.5,,,,,,,-113.0,-121.0,71.0,-124.0,-110.0,65.0
2025-03-19,355438,2025-03-19T22:40:00+00:00,Final,away,Mount St. Mary's,83,American U.,72,UD Arena,Dayton,OH,37.79193205944799,62.20806794055201,,,,,,,-135.0,-120.0,67.5,-125.0,-125.0,68.5,,,,,,,,,,,,,-115.0,-115.0,70.5,-120.0,-115.0,69.5,,,,,,,-117.0,-114.0,69.5,-122.0,-118.0,75.5
2025-03-19,355438,2025-03-19T22:40:00+00:00,Final,home,American U.,72,Mount St. Mary's,83,UD Arena,Dayton,OH,37.79193205944799,62.20806794055201,,,,,,,-135.0,-120.0,67.5,-125.0,-125.0,68.5,,,,,,,,,,,,,-115.0,-115.0,70.5,-120.0,-115.0,69.5,,,,,,,-117.0,-114.0,69.5,-122.0,-118.0,75.5
2025-03-19,356319,2025-03-19T23:00:00+00:00,Final,away,Dayton,86,Florida Atlantic,79,Eleanor R. Baldwin Arena,Boca Raton,FL,55.58510638297872,44.41489361702128,,,,,,,,,,,,,,,,,,,,,,,,,-110.0,-120.0,80.5,-120.0,-110.0,78.5,,,,,,,-118.0,-124.0,79.5,-125.0,-117.0,82.0
2025-03-19,356319,2025-03-19T23:00:00+00:00,Final,home,Florida Atlantic,79,Dayton,86,Eleanor R. Baldwin Arena,Boca Raton,FL,55.58510638297872,44.41489361702128,,,,,,,,,,,,,,,,,,,,,,,,,-110.0,-120.0,80.5,-120.0,-110.0,78.5,,,,,,,-118.0,-124.0,79.5,-125.0,-117.0,82.0
2025-03-19,356322,2025-03-19T23:00:00+00:00,Final,away,UAB,69,Saint Joseph's,65,Michael J. Hagan '85 Arena,Philadelphia,PA,51.59574468085106,48.40425531914894,,,,,,,,,,,,,,,,,,,,,,,,,-115.0,-115.0,83.5,-115.0,-115.0,78.5,,,,,,,-117.0,-114.0,83.0,-120.0,-121.0,75.5
2025-03-19,356322,2025-03-19T23:00:00+00:00,Final,home,Saint Joseph's,65,UAB,69,Michael J. Hagan '85 Arena,Philadelphia,PA,51.59574468085106,48.40425531914894,,,,,,,,,,,,,,,,,,,,,,,,,-115.0,-115.0,83.5,-115.0,-115.0,78.5,,,,,,,-117.0,-114.0,83.0,-120.0,-121.0,75.5
2025-03-19,356318,2025-03-19T23:00:00+00:00,Final,away,Samford,69,George Mason,86,EagleBank Arena,Fairfax,VA,55.25606469002695,44.74393530997305,,,,,,,,,,,,,,,,,,,,,,,,,-125.0,-110.0,78.5,-120.0,-110.0,76.5,,,,,,,-113.0,-118.0,77.5,-124.0,-118.0,90.5
2025-03-19,356318,2025-03-19T23:00:00+00:00,Final,home,George Mason,86,Samford,69,EagleBank Arena,Fairfax,VA,55.25606469002695,44.74393530997305,,,,,,,,,,,,,,,,,,,,,,,,,-125.0,-110.0,78.5,-120.0,-110.0,76.5,,,,,,,-113.0,-118.0,77.5,-124.0,-118.0,90.5
2025-03-19,356313,2025-03-20T00:00:00+00:00,Final,away,Furman,64,North Texas,75,UNT Coliseum,Denton,TX,65.75682382133995,34.24317617866005,,,,,,,,,,,,,,,,,,,,,,,,,-110.0,-120.0,70.5,-120.0,-110.0,71.5,,,,,,,-115.0,-115.0,70.0,-122.0,-120.0,74.5
2025-03-19,356313,2025-03-20T00:00:00+00:00,Final,home,North Texas,75,Furman,64,UNT Coliseum,Denton,TX,65.75682382133995,34.24317617866005,,,,,,,,,,,,,,,,,,,,,,,,,-110.0,-120.0,70.5,-120.0,-110.0,71.5,,,,,,,-115.0,-115.0,70.0,-122.0,-120.0,74.5
2025-03-19,356317,2025-03-20T00:00:00+00:00,Final,away,North Alabama,62,Bradley,71,Carver Arena,Peoria,IL,57.75401069518716,42.24598930481284,,,,,,,,,,,,,,,,,,,,,,,,,-120.0,-115.0,75.5,-120.0,-110.0,69.5,,,,,,,-118.0,-113.0,75.5,-114.0,-127.0,75.5
2025-03-19,356317,2025-03-20T00:00:00+00:00,Final,home,Bradley,71,North Alabama,62,Carver Arena,Peoria,IL,57.75401069518716,42.24598930481284,,,,,,,,,,,,,,,,,,,,,,,,,-120.0,-115.0,75.5,-120.0,-110.0,69.5,,,,,,,-118.0,-113.0,75.5,-114.0,-127.0,75.5
2025-03-19,356314,2025-03-20T01:00:00+00:00,Final,away,Northern Iowa,63,SMU,73,Moody Coliseum,Dallas,TX,54.089709762532976,45.91029023746702,,,,,,,,,,,,,,,,,,,,,,,,,-115.0,-115.0,78.5,-115.0,-115.0,82.5,,,,,,,-120.0,-122.0,77.0,-122.0,-120.0,79.5
2025-03-19,356314,2025-03-20T01:00:00+00:00,Final,home,SMU,73,Northern Iowa,63,Moody Coliseum,Dallas,TX,54.089709762532976,45.91029023746702,,,,,,,,,,,,,,,,,,,,,,,,,-115.0,-115.0,78.5,-115.0,-115.0,82.5,,,,,,,-120.0,-122.0,77.0,-122.0,-120.0,79.5
2025-03-19,355437,2025-03-20T01:18:00+00:00,Final,away,Xavier,86,Texas,80,UD Arena,Dayton,OH,55.57986870897156,44.42013129102845,,,,,,,-130.0,-125.0,78.5,-130.0,-125.0,79.5,,,,,,,,,,,,,-110.0,-120.0,82.5,-110.0,-120.0,79.5,,,,,,,-117.0,-124.0,79.5,-115.0,-125.0,80.5
2025-03-19,355437,2025-03-20T01:18:00+00:00,Final,home,Texas,80,Xavier,86,UD Arena,Dayton,OH,55.57986870897156,44.42013129102845,,,,,,,-130.0,-125.0,78.5,-130.0,-125.0,79.5,,,,,,,,,,,,,-110.0,-120.0,82.5,-110.0,-120.0,79.5,,,,,,,-117.0,-124.0,79.5,-115.0,-125.0,80.5
2025-03-19,356320,2025-03-20T02:00:00+00:00,Final,away,Northern CO,72,UC Irvine,82,Bren Events Center,Irvine,CA,61.855670103092784,38.144329896907216,,,,,,,,,,,,,,,,,,,,,,,,,-125.0,-110.0,80.5,-125.0,-105.0,86.5,,,,,,,-121.0,-110.0,81.0,-127.0,-114.0,74.0
2025-03-19,356320,2025-03-20T02:00:00+00:00,Final,home,UC Irvine,82,Northern CO,72,Bren Events Center,Irvine,CA,61.855670103092784,38.144329896907216,,,,,,,,,,,,,,,,,,,,,,,,,-125.0,-110.0,80.5,-125.0,-105.0,86.5,,,,,,,-121.0,-110.0,81.0,-127.0,-114.0,74.0
2025-03-19,356326,2025-03-20T03:00:00+00:00,Final,away,Utah Valley,70,San Francisco,79,War Memorial at the Sobrato Center,San Francisco,CA,62.562814070351756,37.437185929648244,,,,,,,,,,,,,,,,,,,,,,,,,-120.0,-110.0,77.5,-120.0,-110.0,85.5,,,,,,,-118.0,-113.0,78.5,-127.0,-115.0,74.0
2025-03-19,356326,2025-03-20T03:00:00+00:00,Final,home,San Francisco,79,Utah Valley,70,War Memorial at the Sobrato Center,San Francisco,CA,62.562814070351756,37.437185929648244,,,,,,,,,,,,,,,,,,,,,,,,,-120.0,-110.0,77.5,-120.0,-110.0,85.5,,,,,,,-118.0,-113.0,78.5,-127.0,-115.0,74.0
2025-03-19,356325,2025-03-20T03:00:00+00:00,Final,away,Loyola-Chicago,73,San Jose St.,70,Provident Credit Union Event Center,San Jose,CA,56.67506297229219,43.32493702770781,,,,,,,,,,,,,,,,,,,,,,,,,-110.0,-120.0,76.5,-115.0,-120.0,80.5,,,,,,,-115.0,-115.0,75.5,-124.0,-118.0,72.5
2025-03-19,356325,2025-03-20T03:00:00+00:00,Final,home,San Jose St.,70,Loyola-Chicago,73,Provident Credit Union Event Center,San Jose,CA,56.67506297229219,43.32493702770781,,,,,,,,,,,,,,,,,,,,,,,,,-110.0,-120.0,76.5,-115.0,-120.0,80.5,,,,,,,-115.0,-115.0,75.5,-124.0,-118.0,72.5
