season,date,home_team,away_team,home_1st,away_1st,home_2nd,away_2nd,home_final,away_final,home_open,away_open,home_close,away_close,home_ml,away_ml,home_2H,away_2H
2021,20211113.0,Hoyas,Dartmouth,21,37,39,32,60,69,17.5,136.5,16,137.5,NL,NL,11.5,71.5
2021,20211113.0,MiamiFlorida,CentralFlorida,35,43,54,52,89,95,2,137,3.5,140,NL,NL,3.5,75.5
2021,20211113.0,St.Johns,St.Peter's,47,27,44,43,91,70,13.5,136.5,13.5,137.5,NL,NL,3.5,73
2021,20211113.0,WichitaState,SouthAlabama,32,32,32,26,64,58,14,136.5,12.5,139,-800,550,7.5,74.5
2021,20211113.0,JamesMadison,OldDominion,35,25,23,28,58,53,1.5,140,3.5,144.5,-175,155,77,1
2021,20211113.0,Belmont,Evansville,34,14,47,29,81,43,11,139.5,14.5,138.5,-1000,650,3.5,70
2021,20211113.0,Depaul,CentralMichigan,41,38,58,28,99,66,11,145.5,13.5,142.5,NL,NL,7.5,78
2021,20211113.0,SEMissouriSt,YoungstownState,39,37,40,60,79,97,6,145,4,145,-185,165,2,77.5
2021,20211113.0,Colorado,NewMexico,42,36,45,40,87,76,17.5,143.5,14,147.5,-1100,700,6.5,79.5
2021,20211113.0,MississippiSt,Montana,42,16,44,33,86,49,12,135.5,11.5,136,-650,475,2,70
2021,20211113.0,ClevelandState,Ohio,25,35,31,32,56,67,142.5,2,143,1.5,NL,NL,2.5,74.5
2021,20211113.0,Towson,Monmouth,31,43,40,36,71,79,5,139.5,4,143,-165,145,4.5,76.5
2021,20211113.0,Bearcats,Georgia,35,26,38,42,73,68,9,137.5,11,135.5,-550,425,4,72
2021,20211113.0,WiscMilwaukee,EasternKentucky,31,46,40,31,71,77,6,152,5,157.5,-210,180,5,82.5
2021,20211113.0,Toledo,DetroitU,43,35,38,38,81,73,11,150,8.5,146.5,-420,350,2.5,77.5
2021,20211113.0,Siena,Delaware,33,42,30,41,63,83,134.5,3,137,3,125,-145,1,73.5
2021,20211113.0,Duquesne,Hofstra,23,41,40,32,63,73,2.5,140,4.5,141,-185,165,6.5,74.5
2021,20211113.0,Temple,Trojans,27,46,44,30,71,76,136.5,7,136,6,210,-250,7,76
2021,20211113.0,UNLV,California,30,29,25,23,55,52,6,132.5,6.5,133,-260,220,4,69.5
2021,20211113.0,Bulldogs,Troy,23,23,47,36,70,59,13.5,131,13,130.5,NL,NL,7.5,68.5
2021,20211113.0,SanFrancisco,Davidson,27,20,38,40,65,60,7,142,6.5,143.5,-270,230,2,73
2021,20211113.0,NewMexicoState,UTEP,35,30,42,41,77,71,7.5,131.5,8,131,-340,280,3.5,70.5
2021,20211113.0,CalIrvine,BoiseState,27,25,31,25,58,50,135,1.5,134,1.5,115,-135,69.5,0.5
2021,20211113.0,UtahU,SacramentoState,45,30,44,26,89,56,17.5,139,19,135,-2000,1000,7,73
2021,20211113.0,UCSanDiego,GeoWashington,30,19,45,36,75,55,pk,145,147,2,110,-130,76,3.5
2021,20211113.0,Bulldogs,Longhorns,47,27,39,47,86,74,7,151,7,148,-330,270,77,0.5
2021,20211113.0,Hawaii,Pacific,33,27,40,34,73,61,136.5,2.5,134,1.5,105,-125,70.5,2
2021,20211113.0,Huskies,CoppinState,46,28,43,26,89,54,34.5,145.5,42,148,NL,NL,19.5,79
2021,20211113.0,Tulane,Southern,27,38,43,35,70,73,14.5,134,12.5,133.5,-800,550,12.5,72.5
2021,20211113.0,St.Josephs,MountStMarys,39,22,41,38,80,60,7,142.5,4.5,135.5,-210,180,71.5,2.5
2021,20211113.0,LoyolaChicago,FlaGulfCoast,51,33,38,44,89,77,18.5,138.5,18,136.5,NL,NL,6.5,73.5
2021,20211113.0,Terrapins,Vermont,32,36,36,21,68,57,11,136,9.5,136.5,-600,450,5.5,71.5
2021,20211113.0,Winthrop,Mercer,27,38,53,42,88,85,4.5,144.5,4.5,146.5,-180,160,5,77.5
2021,20211113.0,Jacksonville,N.CarolinaA&T,24,21,39,33,63,54,1,138,141.5,2,115,-135,72.5,2
2021,20211113.0,Wolfpack,Colgate,38,37,39,37,77,74,10,146.5,8,151,-330,270,4.5,78.5
2021,20211113.0,MiamiOhio,Lamar,58,32,46,43,104,75,12.5,141,12.5,137.5,-700,500,73.5,1.5
2021,20211113.0,St.FrancisNY,StThomas,37,45,36,46,73,91,8,148.5,9,147,-330,270,9,78.5
2021,20211113.0,Army,Hartford,41,33,45,46,86,79,pk,135,pk,135.5,NL,NL,72.5,1.5
2021,20211113.0,Razorbacks,GardnerWebb,42,26,44,43,86,69,20.5,142.5,20,143.5,-1800,950,8,75.5
2021,20211113.0,Bradley,Howard,24,35,40,41,64,76,8,144,12.5,146,NL,NL,12,76.5
2021,20211113.0,NorfolkSt,TennesseeState,33,25,33,34,66,59,1.5,143,4,141,-165,145,1,73
2021,20211113.0,LaSalle,AlbanyNY,36,23,31,41,67,64,8.5,140,8.5,141,-350,290,1.5,74.5
2021,20211113.0,CollCharleston,LoyolaMaryland,38,33,41,39,79,72,6.5,149.5,9.5,151.5,-360,300,4.5,79.5
2021,20211113.0,JacksonvilleSt,AlabamaA&M,40,18,30,29,70,47,15.5,132.5,17,130.5,NL,NL,5.5,70.5
2021,20211113.0,Dayton,UMassLowell,21,28,37,31,58,59,16,135.5,17.5,135,-1600,900,11.5,70
2021,20211113.0,Lehigh,NJIT,23,36,33,37,56,73,7.5,138,7.5,137,NL,NL,7,71.5
2021,20211113.0,VaCommonwealth,Wagner,26,27,18,31,44,58,11,137,11.5,134,-600,450,6.5,69
2021,20211113.0,MemphisU,NCCentral,38,23,52,28,90,51,30,137.5,28,137.5,-3900,1300,13,72.5
2021,20211113.0,SoCarolinaSt,Lipscomb,48,49,33,44,81,93,147.5,4.5,148.5,13.5,550,-800,80,7
2021,20211113.0,Blue Devils,Campbell,33,29,34,27,67,56,20.5,140.5,23,140.5,NL,NL,10.5,65.5
2021,20211113.0,MissouriSt,AlabamaState,42,29,36,31,78,60,20.5,146.5,25,151,NL,NL,12,79
2021,20211113.0,PortlandU,AlcornState,23,18,39,40,62,58,5.5,145.5,6.5,148,-270,230,2.5,74
2021,20211113.0,Wolverines,PrairieViewA&M,42,23,35,26,77,49,22,146,23,145.5,-4000,1400,7,77.5
2021,20211113.0,MurrayState,Bellarmine,29,26,49,33,78,59,7,146.5,9,146.5,NL,NL,5,75
2021,20211113.0,CaliforniaBaptist,MissValleySt,56,33,39,33,95,66,28,153,31,156,-4500,1500,9,83
2021,20211113.0,Rutgers,Merrimack,16,23,32,12,48,35,15,128.5,13.5,128.5,-900,600,8.5,66.5
2021,20211114.0,Pirates,Yale,45,22,35,22,80,44,12.5,145.5,11.5,142.5,-750,525,2.5,75.5
2021,20211114.0,Volunteers,ETennesseeSt,46,23,48,39,94,62,16.5,136.5,16.5,139,-1600,900,5,73
2021,20211114.0,Gators,Seminoles,28,30,43,25,71,55,2,145,144.5,1.5,100,-120,74.5,0.5
2021,20211114.0,Drake,SouthDakota,40,24,59,26,99,50,13,142.5,16.5,143,-1500,850,6,74.5
2021,20211114.0,StephenF.Austin,SouthDakotaState,34,42,37,41,71,83,155,1,157.5,2,110,-130,1.5,84
2021,20211114.0,BostonCollege,Fairfield,33,27,39,37,72,64,8.5,133.5,10,130,-450,375,4.5,69
2021,20211114.0,EastCarolina,WesternCarolina,59,33,36,46,95,79,10.5,142.5,8.5,149.5,-380,320,77,1.5
2021,20211114.0,Orange,Drexel,32,33,43,27,75,60,16,144.5,15.5,146.5,-1400,800,9,77.5
2021,20211114.0,St.Bonaventure,Canisius,26,31,43,29,69,60,20,139.5,21,137.5,-2500,1100,12,73.5
2021,20211114.0,Vanderbilt,TexasState,32,27,47,33,79,60,9,137.5,7.5,131.5,-310,260,3,69.5
2021,20211114.0,SeattleU,IdahoState,25,25,52,26,77,51,2.5,133,4.5,137.5,-185,165,3,71
2021,20211114.0,LoyolaMaryland,Lipscomb,21,38,44,32,65,70,145,5,142.5,4.5,175,-200,74,0.5
2021,20211114.0,SacredHeart,Binghamton,28,33,32,39,60,72,7.5,144,8,145.5,-310,260,6,76.5
2021,20211114.0,Chattanooga,NCAsheville,35,18,40,27,75,45,12.5,142,12,144.5,-800,550,3.5,75
2021,20211114.0,Bucknell,Pennsylvania,32,34,36,39,68,73,154.5,1,152.5,3,145,-165,79.5,1.5
2021,20211114.0,Cowboys,PrairieViewA&M,38,15,34,44,72,59,19,143,21,140,-2500,1100,9.5,71
2021,20211114.0,Aggies,TexasA&MCorpus,38,34,48,31,86,65,25.5,133,21.5,132.5,-2000,1000,9.5,71
2021,20211114.0,Wyoming,ArkPineBluff,42,22,43,23,85,45,23.5,142.5,25,144.5,-8000,1800,10.5,75.5
2021,20211114.0,Brown,CentralConn,28,27,47,30,75,57,15,144.5,15.5,145,-1400,800,9.5,73.5
2021,20211114.0,Rider,DelawareState,28,22,35,31,63,53,16,146.5,16,149.5,-1600,900,9,76
2021,20211114.0,GeorgeMason,MorganState,43,27,47,26,90,53,9.5,144.5,11.5,147.5,-500,400,2.5,78.5
2021,20211115.0,DenverU,IUPUI,37,19,26,28,63,47,135.5,1,132.5,2,105,-125,68,4.5
2021,20211115.0,Buckeyes,BowlingGreen,41,18,48,40,89,58,15.5,144.5,16.5,145.5,-1600,900,5,73.5
2021,20211115.0,Massachusetts,PennState,37,33,44,23,81,56,143.5,3,142,4,155,-175,76,4
2021,20211115.0,Ohio,RobertMorris,39,31,46,40,85,71,15.5,145.5,13,144.5,-900,600,5.5,77.5
2021,20211115.0,OldDominion,Manhattan,35,30,44,28,79,58,9.5,126.5,8,126,-380,320,3.5,67.5
2021,20211115.0,Golden Eagles,Fighting Illini,28,27,39,39,67,66,143,8.5,148,8,320,-380,76.5,4.5
2021,20211115.0,Duquesne,WeberState,32,23,27,40,59,63,143,2.5,143,1,-110,-110,75,2.5
2021,20211115.0,Fordham,StThomas,39,38,45,40,84,78,10,139,8.5,144.5,-410,340,4.5,77
2021,20211115.0,Belmont,Furman,36,32,42,46,95,89,7,152.5,6,151.5,-260,220,2.5,80
2021,20211115.0,GeorgiaTech,Lamar,39,22,36,44,75,66,19.5,143.5,19,138.5,-2000,1000,7,72
2021,20211115.0,NorthTexas,Buffalo,36,32,30,37,66,69,140,1.5,1.5,140.5,-125,105,0.5,74.5
2021,20211115.0,Tigers,UMKC,23,32,43,48,66,80,11,133.5,11,128,-600,450,7,69
2021,20211115.0,NorthDakota,Montana,42,44,37,33,79,77,143,7,139.5,7,245,-290,74.5,3.5
2021,20211115.0,Horned Frogs,SouthernMiss,44,26,39,25,83,51,14.5,135,15,134.5,-1200,750,5.5,71.5
2021,20211115.0,EasternIllinois,CentralMichigan,42,29,19,33,61,62,pk,145,138.5,3.5,145,-165,73.5,4.5
2021,20211115.0,Tulsa,OregonState,34,34,30,24,64,58,133.5,2.5,130,2.5,125,-145,70.5,1.5
2021,20211115.0,Badgers,Providence,23,34,35,29,58,63,7.5,132.5,5,130,-250,210,5.5,69.5
2021,20211115.0,SanFrancisco,Samford,34,26,43,29,77,55,20,145,20.5,152.5,-2500,1100,9,77
2021,20211115.0,California,SanDiego,32,32,43,38,75,70,4.5,133.5,3.5,132,-170,150,2.5,71.5
2021,20211115.0,UNLV,NorthDakotaState,32,27,32,35,64,62,4,132.5,4,128.5,-170,150,1,69
2021,20211115.0,FresnoState,IdahoU,31,26,38,36,69,62,24,139,22.5,140.5,-2500,1100,10.5,71
2021,20211115.0,Pepperdine,UtahValley,39,33,32,38,74,86,5.5,147,3.5,145,-170,150,75.5,0.5
2021,20211115.0,CalPolySLO,SacramentoState,26,22,31,36,57,58,4,136.5,5,138.5,-210,180,2,71
2021,20211115.0,SaintMarysCA,SouthernUtah,29,16,41,35,70,51,11,139.5,11,139,-600,450,3,73
2021,20211115.0,WashingtonState,CalSantaBarb,41,25,32,40,73,65,6,135.5,8,136.5,-330,270,1.5,71.5
2021,20211115.0,Stanford,SanJoseState,29,38,47,24,76,62,20.5,138.5,18.5,138.5,-1800,950,12.5,72
2021,20211115.0,Bruins,LongBeachState,48,45,52,34,100,79,28,146,26.5,147,-3000,1200,13.5,80.5
2021,20211115.0,Bears,NichollsState,48,28,41,32,89,60,23,145,21,145.5,-2000,1000,9.5,77
2021,20211115.0,Presbyterian,TheCitadel,29,32,28,25,74,70,144,1,1.5,150.5,-125,105,2,79.5
2021,20211115.0,Hokies,Radford,25,18,40,21,65,39,20.5,134.5,20.5,136.5,-2000,1000,10.5,70.5
2021,20211115.0,Tigers,Bryant,52,40,41,30,93,70,13,143.5,11,144.5,-650,475,2.5,79.5
2021,20211115.0,SouthFlorida,N.CarolinaA&T,20,29,36,25,56,54,7.5,127.5,8,130,-330,270,7.5,67.5
2021,20211115.0,Tigers,Liberty,25,26,49,32,74,58,10,140.5,7.5,140,-400,330,4.5,72.5
2021,20211115.0,Quinnipiac,HolyCross,38,43,38,25,76,68,11,146.5,13,146.5,-700,500,8.5,78.5
2021,20211115.0,NCGreensboro,CoppinState,31,20,24,28,55,48,20,139,18,141,-1800,950,8,72.5
2021,20211115.0,Red Raiders,PrairieViewA&M,45,23,39,26,84,49,21,138,24,139.5,-3500,1300,7,73.5
2021,20211115.0,SMU,NorthwesternSt,50,20,45,28,95,48,23,151,20.5,150.5,-2000,1000,5.5,76.5
2021,20211115.0,Cardinals,Navy,45,33,32,27,77,60,13.5,133,14,134.5,-1000,650,5.5,72.5
2021,20211115.0,Colorado,Maine,46,29,44,17,90,46,24.5,132.5,24.5,131.5,-5000,1500,10.5,70.5
2021,20211115.0,NewMexico,Grambling,37,33,49,28,86,61,8.5,144.5,12,148.5,-600,450,5.5,79
2021,20211115.0,Bulldogs,AlcornState,45,21,39,36,84,57,39.5,148.5,39.5,152,-10000,3300,17.5,77.5
2021,20211115.0,WashingtonU,TexasSouthern,33,37,39,28,72,65,9.5,144.5,8.5,145,-400,300,3.5,76.5
2021,20211115.0,ArizonaState,NorthFlorida,39,37,33,26,72,63,16,150,16,148.5,-1375,800,8.5,79.5
2021,20211115.0,UtahU,BethuneCookman,45,23,41,32,86,55,29,139.5,31,137.5,-3300,1400,12,72.5
2021,20211116.0,FlaAtlantic,MiamiFlorida,20,34,46,34,66,68,146.5,4,143.5,7.5,240,-280,72.5,0.5
2021,20211116.0,Chattanooga,TennesseeTech,31,32,38,30,69,62,14.5,140,13,136.5,-1000,650,7.5,70.5
2021,20211116.0,Nebraska,Bluejays,36,40,33,37,69,77,3.5,144.5,3,146,-150,130,2.5,79.5
2021,20211116.0,Richmond,GeorgiaState,49,36,45,42,94,78,5,147,7.5,149,-310,260,1.5,81
2021,20211116.0,Pittsburgh,NCWilmington,34,21,25,30,59,51,9.5,139.5,7,138,-310,260,1,72
2021,20211116.0,Troy,JacksonvilleSt,22,20,27,29,69,65,134,4,133,4,150,-170,68.5,3.5
2021,20211116.0,Siena,Yale,22,33,32,49,54,82,141,5,136.5,3.5,140,-160,0.5,71.5
2021,20211116.0,Iona,Hofstra,39,32,43,42,82,74,4,141,6,146.5,-240,200,2,77.5
2021,20211116.0,Boilermakers,WrightState,51,17,45,35,96,52,18,153.5,16.5,152.5,-1600,900,4,78
2021,20211116.0,IPFW,AustinPeay,29,25,36,35,65,60,8,152,7.5,149,-320,265,2.5,76.5
2021,20211116.0,EasternKentucky,JamesMadison,47,40,31,39,78,79,3,152.5,3,158,-145,125,84.5,0.5
2021,20211116.0,Crimson Tide,SouthAlabama,31,34,42,34,73,68,24,148.5,21,149,-1800,950,11.5,80.5
2021,20211116.0,LoyolaChicago,ChicagoSt,46,22,46,34,92,56,35.5,136.5,33,142,NL,NL,15.5,75
2021,20211116.0,IllinoisState,MurrayState,25,41,40,36,65,77,138.5,5,138,5.5,200,-240,1,73.5
2021,20211116.0,MemphisU,SaintLouis,42,27,48,47,90,74,10.5,143.5,11,143,-600,450,2.5,76
2021,20211116.0,HoustonU,Cavaliers,36,23,31,24,67,47,7.5,124,6,118.5,-275,235,63,0.5
2021,20211116.0,WichitaState,TarletonSt,29,22,36,29,65,51,13,127,13.5,127,-900,600,6,67.5
2021,20211116.0,UTArlington,AbileneChristian,32,34,31,29,71,80,137,2.5,134.5,1.5,105,-125,72.5,0.5
2021,20211116.0,CollCharleston,Tar Heels,42,36,41,58,83,94,158.5,12,162.5,12.5,550,-800,86.5,9
2021,20211116.0,TexSanAntonio,DenverU,42,35,36,29,78,64,12.5,147.5,8.5,137.5,-460,380,3.5,74
2021,20211116.0,SantaClara,Nevada,39,42,57,32,96,74,153.5,2,150.5,1.5,110,-130,82,0.5
2021,20211116.0,Wolverines,Pirates,31,28,34,39,65,67,10,138.5,8,138,-360,300,4.5,72.5
2021,20211116.0,Wildcats,NorthDakotaState,44,23,53,22,97,45,14.5,140,17,140,-1800,950,6,74.5
2021,20211116.0,Ducks,BYU,18,37,31,44,49,81,5.5,141.5,4.5,141.5,-190,170,6.5,72.5
2021,20211116.0,CSFullerton,GeoWashington,34,30,40,29,74,59,pk,145.5,3,145.5,-160,140,1,75
2021,20211116.0,Cowboys,UMassLowell,36,26,44,32,80,58,16.5,136.5,16.5,134.5,-1600,900,7,71.5
2021,20211116.0,TexasA&MCorpus,IUPUI,27,27,38,32,65,59,136.5,2.5,2.5,129,-140,120,1.5,68.5
2021,20211116.0,FlaGulfCoast,Trojans,27,35,34,43,61,78,143,14.5,145,12,600,-900,76.5,5
2021,20211116.0,Wildcats,Howard,52,44,48,37,100,81,23.5,145.5,30,142,-3500,1300,14.5,77.5
2021,20211116.0,Georgia,SoCarolinaSt,45,35,31,25,76,60,21,145,22.5,146.5,-3000,1200,10,78.5
2021,20211116.0,Rutgers,NJIT,32,33,43,28,75,61,16.5,129,18.5,130,-2500,1100,10,69.5
2021,20211116.0,Towson,Hampton,35,25,43,29,78,54,10,143,8,140,-360,300,0.5,73.5
2021,20211116.0,CentralFlorida,Jacksonville,29,28,34,26,63,54,17.5,136.5,18,136.5,-2000,1000,9.5,69.5
2021,20211116.0,Blue Devils,GardnerWebb,47,27,45,25,92,52,20.5,142.5,21,142.5,-2000,1000,5.5,74.5
2021,20211116.0,Bearcats,AlabamaA&M,37,32,52,34,89,66,19.5,131.5,22.5,131.5,-2500,1100,11.5,70
2021,20211116.0,Monmouth,Lehigh,47,34,38,41,85,75,8.5,145,9,147,-400,330,1.5,78.5
2021,20211116.0,MiddleTennSt,Winthrop,33,36,43,29,76,65,142,2,139.5,5.5,190,-220,74.5,2.5
2021,20211116.0,Pennsylvania,Lafayette,40,26,45,31,85,57,8,155.5,10,151,-440,370,75.5,0.5
2021,20211116.0,Wildcats,MountStMarys,38,27,42,28,80,55,24.5,138.5,26,137.5,-9000,1900,13.5,72.5
2021,20211116.0,Rice,Southern,29,21,52,42,81,63,12.5,143.5,11.5,143.5,-700,500,3.5,74
2021,20211116.0,Northeastern,BostonU,25,20,24,28,49,48,5.5,135,4.5,132,-185,165,1,68.5
2021,20211116.0,Cornell,Colgate,36,38,42,30,78,68,149.5,4.5,149,11.5,400,-500,79.5,6.5
2021,20211116.0,NorfolkSt,William&Mary,47,30,44,44,91,74,2,139,5,139.5,-200,175,73.5,2.5
2021,20211116.0,Fighting Irish,HighPoint,32,33,38,28,70,61,20,140.5,20.5,139.5,-2500,1100,11,73.5
2021,20211116.0,Northwestern,NewOrleansU,35,37,48,30,83,67,24.5,144.5,20.5,144.5,-5000,1500,12.5,76.5
2021,20211116.0,Cyclones,AlabamaState,27,23,41,37,68,60,21,141.5,19,143.5,-1800,950,11.5,74.5
2021,20211116.0,Wolfpack,CentralConn,32,33,47,32,79,65,24,142.5,26.5,143,-5000,1500,16.5,74.5
2021,20211116.0,Hoyas,American,38,29,41,28,79,57,14.5,140.5,13.5,140,-1200,750,5.5,75.5
2021,20211116.0,Hawkeyes,NCCentral,49,44,37,25,86,69,34.5,148,29,151,NL,NL,14.5,82.5
2021,20211116.0,CaliforniaBaptist,JacksonState,32,28,45,36,77,64,6,139.5,8.5,138.5,-330,270,4.5,72
2021,20211117.0,TexSanAntonio,IUPUI,28,33,32,24,60,57,11,134,9.5,132.5,-550,425,7,69
2021,20211117.0,RhodeIsland,BostonCollege,35,26,22,23,57,49,5.5,139.5,5,133.5,-210,180,1,70
2021,20211117.0,St.Josephs,Drexel,30,34,45,44,75,78,1.5,146.5,143,1,100,-120,0.5,74
2021,20211117.0,Terrapins,GeorgeMason,31,32,35,39,66,71,15.5,136,9.5,142,-550,425,6,73
2021,20211117.0,Delaware,LaSalle,35,30,35,40,85,82,8,144,7,143,-310,260,3,74.5
2021,20211117.0,Bulldogs,Spartans,23,31,29,42,52,73,130,2.5,132,3,140,-160,0.5,70
2021,20211117.0,Oakland,Toledo,31,32,49,27,80,59,146,2,2.5,146.5,-145,125,2,77
2021,20211117.0,Princeton,Marist,42,25,38,36,80,61,8,128.5,6.5,129.5,-300,250,68.5,0.5
2021,20211117.0,MississippiSt,DetroitU,39,31,38,33,77,64,15.5,141,16.5,138.5,-2000,1000,8,73
2021,20211117.0,Vanderbilt,VaCommonwealth,22,23,15,25,37,48,7.5,136,4.5,133,-200,175,3.5,69
2021,20211117.0,Cowboys,Wolfpack,31,25,43,43,74,68,3,140,4.5,137.5,-180,160,0.5,72
2021,20211117.0,Razorbacks,NorthernIowa,40,38,53,42,93,80,15.5,140.5,12.5,141,-900,600,7,76.5
2021,20211117.0,KansasState,NebraskaOmaha,42,26,37,38,79,64,18.5,136,17.5,132,-2000,1000,6,71
2021,20211117.0,Seminoles,Tulane,37,32,22,22,59,54,15.5,139.5,16.5,140.5,-1800,950,8.5,75
2021,20211117.0,SouthDakotaState,MontanaState,52,35,39,39,91,74,10,159.5,10,156,-550,425,2,82
2021,20211117.0,Longhorns,No.Colorado,37,15,25,34,62,49,21,143,21.5,139.5,-4000,1400,7.5,72
2021,20211117.0,Stanford,Valparaiso,39,23,35,37,74,60,13.5,132,13.5,133,-1000,650,4.5,70.5
2021,20211117.0,SamHoustonSt,MissouriSt,22,33,33,44,55,77,146,6,146.5,4.5,180,-210,pk,74
2021,20211117.0,IndianaU,St.Johns,39,27,37,47,76,74,5.5,148,4.5,151,-200,175,0.5,78.5
2021,20211117.0,LoyolaMarymount,ArkansasLR,42,33,40,30,82,63,14.5,137,13,135.5,-1100,700,5,74
2021,20211117.0,LongBeachState,UtahValley,28,31,40,37,78,84,pk,150,2.5,152,-145,125,1.5,78
2021,20211117.0,Pepperdine,UCDavis,43,30,29,37,72,67,2,145.5,145.5,1.5,110,-130,78,3.5
2021,20211117.0,SanDiego,CalRiverside,36,25,38,37,74,62,2,135,3,132.5,-155,135,70,1.5
2021,20211117.0,Aggies,HoustonBaptist,35,21,38,18,73,39,20,142.5,23.5,138,-8000,1800,10,72.5
2021,20211117.0,TexasA&MCorpus,DenverU,38,34,31,33,69,67,pk,140.5,3,133.5,-150,130,1.5,72.5
2021,20211117.0,UMassLowell,CentralConn,36,23,41,30,77,53,9.5,139,9,138.5,-420,350,1.5,73.5
2021,20211117.0,Army,Merrimack,39,20,35,31,74,51,2.5,129.5,130.5,2,115,-135,68.5,3.5
2021,20211117.0,Huskies,LongIsland,38,22,55,18,93,40,28.5,143.5,29,148,NL,NL,13,76
2021,20211117.0,Dayton,Lipscomb,28,38,31,40,59,78,12,139,9.5,135,-550,425,9,72.5
2021,20211117.0,Columbia,Binghamton,38,38,31,31,85,77,2,142,139,2.5,120,-140,75.5,1.5
2021,20211117.0,Bucknell,Rider,33,35,48,39,81,74,1.5,143.5,144.5,2,120,-140,77,1
2021,20211117.0,AlbanyNY,Harvard,22,26,31,34,53,60,142.5,3,141.5,6.5,230,-270,72.5,3
2021,20211117.0,Demon Deacons,CharlestonSou,47,24,48,35,95,59,18.5,146.5,19.5,147.5,-3000,1200,4.5,76.5
2021,20211117.0,CoppinState,LoyolaMaryland,30,22,41,27,71,49,143.5,5.5,148.5,4.5,175,-200,76.5,4.5
2021,20211117.0,MiamiOhio,Stetson,38,26,42,39,80,65,10.5,145.5,10.5,143.5,-550,425,1.5,75.5
2021,20211117.0,Bears,CentralArkansas,43,20,49,27,92,47,33.5,149.5,36,149,NL,NL,14,77.5
2021,20211117.0,GrandCanyon,PrairieViewA&M,40,35,51,29,91,64,9.5,135,13,133,-850,575,7,71.5
2021,20211117.0,AirForce,TexasSouthern,28,33,33,24,61,57,2,132.5,130.5,2.5,125,-145,69,1
2021,20211117.0,SaintMarysCA,Bellarmine,36,28,37,36,73,64,16,134.5,15.5,127,-1800,950,7.5,67.5
2021,20211117.0,Bruins,NorthFlorida,55,33,43,30,98,63,24,145.5,26.5,145,NL,NL,10.5,78.5
2021,20211118.0,NCGreensboro,WiscGreenBay,27,34,33,24,60,58,8,127,10,124,-450,375,8,65.5
2021,20211118.0,WeberState,Massachusetts,36,34,52,39,88,73,pk,146.5,2,144,-145,125,0.5,77
2021,20211118.0,Gators,WiscMilwaukee,33,22,48,23,81,45,14,139.5,16.5,141,-1500,850,7,72.5
2021,20211118.0,AppalachianSt,CharlotteU,30,42,36,25,66,67,4.5,124,2.5,123,-145,125,3.5,67.5
2021,20211118.0,Musketeers,Buckeyes,35,26,36,39,71,65,140.5,1,135,2.5,125,-145,71,3.5
2021,20211118.0,NorthernKentucky,EasternMichigan,24,35,50,38,74,73,10,139,8,140.5,-420,350,7,73.5
2021,20211118.0,Gamecocks,UAB,35,25,31,38,66,63,145,1.5,145.5,3.5,140,-160,77,4
2021,20211118.0,NCWilmington,CoastalCarolina,33,23,32,30,65,53,pk,144,1.5,141,-125,105,74.5,1.5
2021,20211118.0,NorthTexas,UTArlington,43,12,21,24,64,36,11.5,128.5,10.5,126,-550,425,0.5,64.5
2021,20211118.0,Tigers,NoIllinois,24,21,30,16,54,37,15,140.5,15,137.5,-1200,750,8,69
2021,20211118.0,FloridaIntl,BallState,34,28,39,32,73,60,144,3,1.5,146.5,-125,105,76.5,0.5
2021,20211118.0,NorthernArizona,CSBakersfield,44,28,30,36,74,64,133,3.5,129.5,3,135,-155,70,5
2021,20211118.0,Depaul,Rutgers,33,29,40,41,73,70,133,2,134,2.5,135,-155,72,1.5
2021,20211118.0,OregonState,Samford,32,42,45,36,77,78,15,137.5,13,141.5,-1100,700,9,76
2021,20211118.0,IdahoU,WashingtonState,29,47,32,62,61,109,138.5,20,139.5,19.5,1000,-2000,74.5,7.5
2021,20211118.0,California,SouthernUtah,29,33,28,24,75,68,3.5,137.5,2.5,137,-140,120,2,72.5
2021,20211118.0,CaliforniaBaptist,SanJoseState,34,31,33,35,67,66,9.5,147,11,145,-600,450,6.5,76.5
2021,20211118.0,SanFrancisco,Nevada,36,46,37,24,73,70,8,151.5,6.5,147.5,-285,245,6,79
2021,20211118.0,Aztecs,ArizonaState,28,30,37,33,65,63,8,137,8,133.5,-360,300,5.5,71
2021,20211118.0,WashingtonU,Wyoming,31,34,34,31,72,77,4,143.5,1,139,-115,-105,1,74.5
2021,20211118.0,NCAsheville,TennesseeTech,34,24,27,31,61,55,pk,142.5,145,2,110,-130,74.5,2.5
2021,20211118.0,Providence,NewHampshire,30,27,39,31,69,58,14,136,13.5,134,-1000,650,6.5,69.5
2021,20211118.0,ETennesseeSt,USCUpstate,22,18,34,25,56,43,17,140.5,17.5,142.5,-1800,950,10.5,70.5
2021,20211118.0,Marshall,Campbell,21,30,44,37,65,67,7,149,8,147.5,-340,280,5.5,76
2021,20211118.0,Hawkeyes,AlabamaState,63,36,45,46,108,82,29,147.5,28,151.5,NL,NL,6.5,80.5
2021,20211118.0,PennState,St.FrancisNY,40,27,34,32,74,59,22.5,144.5,19.5,140.5,-1800,950,8,74
2021,20211118.0,Bearcats,Presbyterian,35,20,44,25,79,45,13.5,130.5,16.5,130.5,-1400,800,5.5,68
